phase,agent,profile,seed,episode,reward,accuracy,final_true_mastery,final_est_mastery,time_to_mastery
train,multi_agent,beginner,0,107,-8.571329307556152,0.16666666666666666,2.2085494995117188,2.4128670692443848,31
train,multi_agent,beginner,0,108,13.913984870910646,0.3,2.6633341312408447,4.0813984870910645,16
train,multi_agent,beginner,0,109,16.490533447265626,0.43333333333333335,3.0570409297943115,4.1390533447265625,22
train,multi_agent,beginner,0,110,8.56523780822754,0.16666666666666666,2.181370258331299,4.076523780822754,28
train,multi_agent,beginner,0,111,26.76754550933838,0.4,2.7954225540161133,5.346754550933838,7
train,multi_agent,beginner,0,112,2.627702617645264,0.2,2.1846914291381836,3.4227702617645264,31
train,multi_agent,beginner,0,113,39.1979700088501,0.43333333333333335,2.613166093826294,6.60979700088501,13
train,multi_agent,beginner,0,114,26.747410583496094,0.36666666666666664,2.374542236328125,5.644741058349609,18
train,multi_agent,beginner,0,115,20.426216888427735,0.3333333333333333,2.709774971008301,4.962621688842773,15
train,multi_agent,beginner,0,116,31.629403114318848,0.4,2.4857821464538574,5.862940311431885,14
train,multi_agent,beginner,0,117,33.510651206970216,0.4666666666666667,2.7730343341827393,5.8910651206970215,8
train,multi_agent,beginner,0,118,40.15594635009765,0.43333333333333335,3.0657973289489746,6.605594635009766,13
train,multi_agent,beginner,0,119,27.202881622314454,0.36666666666666664,2.439131736755371,5.590288162231445,15
train,multi_agent,beginner,0,120,34.90947914123535,0.4666666666666667,2.4303338527679443,6.040947914123535,8
train,multi_agent,beginner,0,121,26.29679927825928,0.4,2.4884192943573,5.369679927825928,18
train,multi_agent,beginner,0,122,19.297448921203614,0.3,2.1724681854248047,4.749744892120361,18
train,multi_agent,beginner,0,123,29.9040599822998,0.43333333333333335,3.103858470916748,5.7804059982299805,18
train,multi_agent,beginner,0,124,21.023218536376955,0.26666666666666666,2.759474039077759,5.112321853637695,21
train,multi_agent,beginner,0,125,16.015899085998537,0.3,2.247143030166626,4.3615899085998535,19
train,multi_agent,beginner,0,126,10.048006057739258,0.23333333333333334,2.0614326000213623,4.204800605773926,17
train,multi_agent,beginner,0,127,29.197090911865235,0.3333333333333333,2.05863618850708,5.789709091186523,10
train,multi_agent,beginner,0,128,11.835015106201173,0.26666666666666666,2.147205352783203,4.153501510620117,17
train,multi_agent,beginner,0,129,13.64726905822754,0.26666666666666666,2.235456705093384,4.484726905822754,24
train,multi_agent,beginner,0,130,27.32727279663086,0.4,2.8414175510406494,5.242727279663086,11
train,multi_agent,beginner,0,131,37.03871879577636,0.4666666666666667,2.8606693744659424,6.293871879577637,11
train,multi_agent,beginner,0,132,34.28938522338867,0.43333333333333335,3.5433096885681152,6.038938522338867,15
train,multi_agent,beginner,0,133,23.624432182312013,0.36666666666666664,2.5050697326660156,5.102443218231201,10
train,multi_agent,beginner,0,134,32.65470199584961,0.4,2.518223524093628,6.085470199584961,12
train,multi_agent,beginner,0,135,37.12636547088623,0.4666666666666667,2.67374849319458,6.382636547088623,11
train,multi_agent,beginner,0,136,21.55813503265381,0.26666666666666666,2.86398983001709,5.105813503265381,16
train,multi_agent,beginner,0,137,17.13831901550293,0.23333333333333334,2.0655269622802734,4.713831901550293,22
train,multi_agent,beginner,0,138,48.146924972534165,0.5666666666666667,3.2408838272094727,7.314692497253418,7
train,multi_agent,beginner,0,139,22.59029197692871,0.3333333333333333,1.9566289186477661,5.209029197692871,9
train,multi_agent,beginner,0,140,25.660101318359377,0.4,2.6941709518432617,5.1760101318359375,19
train,multi_agent,beginner,0,141,7.739693927764893,0.26666666666666666,2.5738275051116943,3.7939693927764893,14
train,multi_agent,beginner,0,142,12.705911254882814,0.3,2.695354461669922,4.160591125488281,14
train,multi_agent,beginner,0,143,19.611161041259766,0.3,1.904354453086853,4.931116104125977,10
train,multi_agent,beginner,0,144,27.726428985595703,0.3333333333333333,2.1536247730255127,5.47264289855957,11
train,multi_agent,beginner,0,145,8.227527904510499,0.16666666666666666,2.3205654621124268,3.99275279045105,25
train,multi_agent,beginner,0,146,17.61044445037842,0.3333333333333333,2.4901626110076904,4.321044445037842,13
train,multi_agent,beginner,0,147,28.179690170288087,0.36666666666666664,1.9303888082504272,5.637969017028809,10
train,multi_agent,beginner,0,148,34.03813133239746,0.4,2.305997371673584,6.143813133239746,10
train,multi_agent,beginner,0,149,31.664035606384275,0.36666666666666664,3.2923059463500977,5.886403560638428,8
eval,multi_agent,beginner,0,0,31.466013717651364,0.36666666666666664,2.076742649078369,5.966601371765137,7
eval,multi_agent,beginner,0,1,35.374507522583,0.4,2.605660915374756,6.077450752258301,10
eval,multi_agent,beginner,0,2,21.40141487121582,0.26666666666666666,2.8075978755950928,5.140141487121582,20
eval,multi_agent,beginner,0,3,30.282082366943357,0.36666666666666664,2.9934141635894775,5.798208236694336,12
eval,multi_agent,beginner,0,4,12.492345809936523,0.2,2.070240020751953,4.599234580993652,17
eval,multi_agent,beginner,0,5,21.74746799468994,0.26666666666666666,2.7094686031341553,5.124746799468994,16
eval,multi_agent,beginner,0,6,12.599933624267578,0.2,2.231849193572998,4.459993362426758,23
eval,multi_agent,beginner,0,7,21.071345329284668,0.26666666666666666,2.1750752925872803,5.157134532928467,13
eval,multi_agent,beginner,0,8,39.35216751098632,0.43333333333333335,3.4213948249816895,6.595216751098633,14
eval,multi_agent,beginner,0,9,16.15413761138916,0.23333333333333334,2.182866096496582,4.765413761138916,24
eval,multi_agent,beginner,0,10,21.079976081848145,0.26666666666666666,1.756500482559204,5.1579976081848145,9
eval,multi_agent,beginner,0,11,8.266232967376709,0.16666666666666666,2.738588571548462,3.976623296737671,26
eval,multi_agent,beginner,0,12,-0.9883089065551758,0.1,2.5667600631713867,3.3511691093444824,31
eval,multi_agent,beginner,0,13,26.48004913330078,0.3,2.183912754058838,5.498004913330078,15
eval,multi_agent,beginner,0,14,22.057294845581055,0.26666666666666666,1.9717180728912354,5.2057294845581055,20
eval,multi_agent,beginner,0,15,33.62911491394043,0.43333333333333335,2.76314115524292,6.082911491394043,11
eval,multi_agent,beginner,0,16,17.249781608581543,0.23333333333333334,2.161421775817871,4.774978160858154,23
eval,multi_agent,beginner,0,17,31.05739688873291,0.3333333333333333,2.1458492279052734,6.005739688873291,13
eval,multi_agent,beginner,0,18,25.284269332885742,0.3,2.041017532348633,5.478426933288574,21
eval,multi_agent,beginner,0,19,28.999798583984372,0.36666666666666664,2.5992424488067627,5.6199798583984375,14
eval,multi_agent,beginner,0,20,33.746931838989255,0.36666666666666664,2.528491735458374,6.094693183898926,13
eval,multi_agent,beginner,0,21,35.21213588714599,0.4,2.4042932987213135,6.2112135887146,10
eval,multi_agent,beginner,0,22,27.845733642578125,0.3333333333333333,2.459355115890503,5.7345733642578125,5
eval,multi_agent,beginner,0,23,12.49566650390625,0.2,2.1050820350646973,4.399566650390625,19
eval,multi_agent,beginner,0,24,26.72263984680176,0.3333333333333333,2.4879093170166016,5.542263984680176,12
eval,multi_agent,beginner,0,25,25.817096710205078,0.3,2.500486373901367,5.531709671020508,11
eval,multi_agent,beginner,0,26,35.96176700592041,0.4,2.622460126876831,6.516176700592041,17
eval,multi_agent,beginner,0,27,17.24699115753174,0.23333333333333334,3.0811049938201904,4.874699115753174,17
eval,multi_agent,beginner,0,28,21.18516254425049,0.26666666666666666,2.785996198654175,5.318516254425049,22
eval,multi_agent,beginner,0,29,17.120574951171875,0.23333333333333334,2.5707900524139404,4.8120574951171875,21
train,multi_agent,beginner,1,0,-9.204307746887206,0.23333333333333334,2.3045127391815186,2.1995692253112793,31
train,multi_agent,beginner,1,1,8.854369831085204,0.3333333333333333,2.578571319580078,3.6654369831085205,31
train,multi_agent,beginner,1,2,-1.9058599472045916,0.36666666666666664,2.609553337097168,2.459414005279541,31
train,multi_agent,beginner,1,3,-2.590625667572022,0.36666666666666664,3.207185745239258,2.530937433242798,31
train,multi_agent,beginner,1,4,-12.051870250701903,0.23333333333333334,2.010876417160034,1.9848129749298096,31
train,multi_agent,beginner,1,5,-1.1020236015319824,0.3333333333333333,2.6395890712738037,2.6897976398468018,31
train,multi_agent,beginner,1,6,14.377110290527344,0.4,2.9006149768829346,4.157711029052734,29
train,multi_agent,beginner,1,7,-1.3072858810424801,0.3,2.3266026973724365,2.729271411895752,31
train,multi_agent,beginner,1,8,3.649835300445557,0.36666666666666664,2.530134916305542,3.1449835300445557,31
train,multi_agent,beginner,1,9,11.301274394989015,0.43333333333333335,2.923940896987915,3.6201274394989014,31
train,multi_agent,beginner,1,10,12.222456264495854,0.4666666666666667,2.759737730026245,3.542245626449585,31
train,multi_agent,beginner,1,11,8.743039989471434,0.4,3.0042688846588135,3.4343039989471436,31
train,multi_agent,beginner,1,12,10.24944009780884,0.4,2.239499092102051,3.584944009780884,21
train,multi_agent,beginner,1,13,8.961171531677246,0.3333333333333333,2.6737704277038574,3.7061171531677246,31
train,multi_agent,beginner,1,14,2.7647000312805172,0.3,2.2107574939727783,3.2164700031280518,31
train,multi_agent,beginner,1,15,13.390630531311036,0.4,3.232520580291748,3.9590630531311035,31
train,multi_agent,beginner,1,16,-11.449624061584473,0.23333333333333334,2.691422462463379,1.9550375938415527,31
train,multi_agent,beginner,1,17,18.847786712646485,0.4,3.0531513690948486,4.454778671264648,29
train,multi_agent,beginner,1,18,2.0709730148315426,0.26666666666666666,2.9466893672943115,3.1970973014831543,31
train,multi_agent,beginner,1,19,31.163285827636724,0.5,2.708965301513672,5.506328582763672,14
train,multi_agent,beginner,1,20,1.183212089538574,0.3333333333333333,2.182307720184326,2.8383212089538574,31
train,multi_agent,beginner,1,21,10.301558208465575,0.3,2.186363935470581,3.8601558208465576,31
train,multi_agent,beginner,1,22,4.437097549438477,0.36666666666666664,2.6340181827545166,3.2937097549438477,31
train,multi_agent,beginner,1,23,-9.659858894348144,0.2,2.419309377670288,2.1540141105651855,31
train,multi_agent,beginner,1,24,11.696198558807374,0.4,2.404761791229248,3.6096198558807373,18
train,multi_agent,beginner,1,25,-0.9345586776733397,0.3333333333333333,3.1309545040130615,2.736544132232666,31
train,multi_agent,beginner,1,26,12.270932865142823,0.4,2.6121230125427246,3.9070932865142822,31
train,multi_agent,beginner,1,27,5.11775369644165,0.26666666666666666,2.95991587638855,3.391775369644165,31
train,multi_agent,beginner,1,28,8.42331132888794,0.36666666666666664,2.388401508331299,3.382331132888794,31
train,multi_agent,beginner,1,29,10.753815555572508,0.36666666666666664,3.1930367946624756,3.785381555557251,29
train,multi_agent,beginner,1,30,7.3367486000061035,0.36666666666666664,2.894336700439453,3.3836748600006104,31
train,multi_agent,beginner,1,31,5.522339057922365,0.3333333333333333,2.6602418422698975,3.3322339057922363,16
train,multi_agent,beginner,1,32,8.247831249237061,0.36666666666666664,2.846480131149292,3.534783124923706,31
train,multi_agent,beginner,1,33,0.6502884864807124,0.23333333333333334,2.180323839187622,3.1250288486480713,31
train,multi_agent,beginner,1,34,4.5031700134277335,0.3,2.939101219177246,3.3503170013427734,31
train,multi_agent,beginner,1,35,13.666238307952879,0.4,2.7474982738494873,3.916623830795288,31
train,multi_agent,beginner,1,36,16.82511730194092,0.43333333333333335,2.493943691253662,4.262511730194092,23
train,multi_agent,beginner,1,37,-0.7953435897827141,0.3,2.3533687591552734,2.7404656410217285,31
train,multi_agent,beginner,1,38,13.096811294555664,0.36666666666666664,2.960422992706299,4.109681129455566,24
train,multi_agent,beginner,1,39,10.226540756225585,0.3333333333333333,3.232715129852295,4.002654075622559,25
train,multi_agent,beginner,1,40,8.787407493591308,0.36666666666666664,2.4048640727996826,3.668740749359131,31
train,multi_agent,beginner,1,41,16.059253883361816,0.36666666666666664,2.914606809616089,4.285925388336182,27
train,multi_agent,beginner,1,42,13.261033535003666,0.43333333333333335,2.7941527366638184,3.926103353500366,24
train,multi_agent,beginner,1,43,-5.054388332366945,0.26666666666666666,2.662802219390869,2.5245611667633057,31
train,multi_agent,beginner,1,44,7.19246120452881,0.36666666666666664,2.9049973487854004,3.499246120452881,16
train,multi_agent,beginner,1,45,6.99684648513794,0.3,2.78479266166687,3.669684648513794,27
train,multi_agent,beginner,1,46,4.15458974838257,0.2,2.3993287086486816,3.605458974838257,31
train,multi_agent,beginner,1,47,22.501101112365728,0.43333333333333335,2.8452565670013428,4.790110111236572,11
train,multi_agent,beginner,1,48,13.956514358520511,0.4,2.9154839515686035,4.045651435852051,21
train,multi_agent,beginner,1,49,10.473722839355467,0.3,2.350632429122925,3.857372283935547,31
train,multi_agent,beginner,1,50,-8.549087333679198,0.3,2.358551025390625,2.17509126663208,31
train,multi_agent,beginner,1,51,21.98748245239258,0.43333333333333335,2.482677936553955,4.808748245239258,16
train,multi_agent,beginner,1,52,24.31207370758057,0.4666666666666667,2.8264427185058594,4.981207370758057,27
train,multi_agent,beginner,1,53,15.467011451721195,0.4,2.5893592834472656,4.096701145172119,24
train,multi_agent,beginner,1,54,6.71075096130371,0.36666666666666664,2.3721961975097656,3.431075096130371,31
train,multi_agent,beginner,1,55,7.7181818008422844,0.36666666666666664,3.3418946266174316,3.5018181800842285,31
train,multi_agent,beginner,1,56,3.0591892242431635,0.23333333333333334,1.8137917518615723,3.3159189224243164,31
train,multi_agent,beginner,1,57,-2.162748241424561,0.26666666666666666,2.7151288986206055,2.623725175857544,31
train,multi_agent,beginner,1,58,13.93957233428955,0.4,2.4898247718811035,3.793957233428955,31
train,multi_agent,beginner,1,59,11.166029739379882,0.36666666666666664,2.6041972637176514,3.7866029739379883,31
train,multi_agent,beginner,1,60,24.835421943664556,0.5,2.4087893962860107,4.993542194366455,18
train,multi_agent,beginner,1,61,5.887693023681641,0.3333333333333333,2.141849994659424,3.478769302368164,23
train,multi_agent,beginner,1,62,-6.619949531555175,0.23333333333333334,3.052140951156616,2.6080050468444824,31
train,multi_agent,beginner,1,63,13.544847679138186,0.4,3.105994701385498,4.134484767913818,6
train,multi_agent,beginner,1,64,-2.621487712860108,0.26666666666666666,3.210937023162842,2.6478512287139893,31
train,multi_agent,beginner,1,65,3.785843467712402,0.3,2.5049359798431396,3.4185843467712402,31
train,multi_agent,beginner,1,66,6.26795425415039,0.3,2.5264201164245605,3.486795425415039,31
train,multi_agent,beginner,1,67,12.25041837692261,0.4,3.1775283813476562,3.7550418376922607,28
train,multi_agent,beginner,1,68,19.05606784820557,0.43333333333333335,2.7861173152923584,4.615606784820557,29
train,multi_agent,beginner,1,69,9.434433937072757,0.3333333333333333,2.6096408367156982,3.5934433937072754,14
train,multi_agent,beginner,1,70,13.658491516113283,0.36666666666666664,3.168067693710327,4.225849151611328,18
train,multi_agent,beginner,1,71,11.55521469116211,0.36666666666666664,2.480515480041504,3.825521469116211,31
train,multi_agent,beginner,1,72,11.586182117462162,0.43333333333333335,2.9764299392700195,3.908618211746216,12
train,multi_agent,beginner,1,73,8.995720767974856,0.36666666666666664,2.38362193107605,3.7095720767974854,22
train,multi_agent,beginner,1,74,14.66892070770264,0.36666666666666664,2.1964550018310547,4.146892070770264,21
train,multi_agent,beginner,1,75,16.946451187133793,0.43333333333333335,3.362274646759033,4.494645118713379,26
train,multi_agent,beginner,1,76,0.7203487396240229,0.2,2.135788679122925,3.2820348739624023,31
train,multi_agent,beginner,1,77,-2.1218959808349602,0.23333333333333334,2.1294074058532715,2.957810401916504,31
train,multi_agent,beginner,1,78,27.835165596008306,0.5333333333333333,2.8230607509613037,5.12351655960083,13
train,multi_agent,beginner,1,79,27.095438385009768,0.43333333333333335,3.045968770980835,5.319543838500977,15
train,multi_agent,beginner,1,80,9.203183746337892,0.36666666666666664,2.787092924118042,3.660318374633789,21
train,multi_agent,beginner,1,81,14.830924224853518,0.3333333333333333,2.623444080352783,4.363092422485352,16
train,multi_agent,beginner,1,82,17.528849029541018,0.36666666666666664,2.338160991668701,4.462884902954102,28
train,multi_agent,beginner,1,83,0.3061130523681639,0.23333333333333334,2.313162326812744,3.0006113052368164,31
train,multi_agent,beginner,1,84,21.440279960632328,0.4,2.425133466720581,4.844027996063232,10
train,multi_agent,beginner,1,85,18.320599746704104,0.36666666666666664,2.942567825317383,4.71205997467041,18
train,multi_agent,beginner,1,86,-5.535929870605468,0.23333333333333334,2.257439613342285,2.516407012939453,31
train,multi_agent,beginner,1,87,8.835314083099366,0.3333333333333333,2.4842886924743652,3.8035314083099365,20
train,multi_agent,beginner,1,88,8.476328754425047,0.26666666666666666,2.5346744060516357,3.607632875442505,31
train,multi_agent,beginner,1,89,20.77247486114502,0.36666666666666664,3.130012035369873,4.717247486114502,22
train,multi_agent,beginner,1,90,3.5705855369567905,0.3333333333333333,2.8134000301361084,3.3270585536956787,23
train,multi_agent,beginner,1,91,26.743487930297853,0.43333333333333335,2.3202812671661377,5.214348793029785,28
train,multi_agent,beginner,1,92,2.7768132209777825,0.3,2.683608055114746,3.3076813220977783,31
train,multi_agent,beginner,1,93,17.46944274902344,0.4,2.4207704067230225,4.406944274902344,23
train,multi_agent,beginner,1,94,12.730085182189942,0.3333333333333333,2.54874324798584,4.093008518218994,29
train,multi_agent,beginner,1,95,12.587718582153322,0.3333333333333333,2.6650757789611816,4.048771858215332,25
train,multi_agent,beginner,1,96,25.161430740356447,0.4,3.2845287322998047,5.2761430740356445,8
train,multi_agent,beginner,1,97,29.465051841735843,0.43333333333333335,3.6928281784057617,5.576505184173584,24
train,multi_agent,beginner,1,98,7.356944370269776,0.3,2.8524250984191895,3.7056944370269775,31
train,multi_agent,beginner,1,99,13.611732482910156,0.3333333333333333,2.6492364406585693,4.261173248291016,19
train,multi_agent,beginner,1,100,16.99941806793213,0.3333333333333333,2.247901678085327,4.519941806793213,28
train,multi_agent,beginner,1,101,12.570949935913088,0.3,2.4077951908111572,4.117094993591309,23
train,multi_agent,beginner,1,102,22.275535583496094,0.3,1.9747258424758911,5.027553558349609,14
train,multi_agent,beginner,1,103,0.23242053985595756,0.23333333333333334,2.4292874336242676,2.9632420539855957,31
train,multi_agent,beginner,1,104,11.017690181732181,0.36666666666666664,3.20790958404541,3.8017690181732178,20
train,multi_agent,beginner,1,105,22.43277702331543,0.36666666666666664,2.8263754844665527,5.083277702331543,19
train,multi_agent,beginner,1,106,10.144161987304688,0.23333333333333334,1.711850643157959,4.034416198730469,30
train,multi_agent,beginner,1,107,8.907202148437502,0.3,2.4919753074645996,3.55072021484375,17
train,multi_agent,beginner,1,108,13.248366546630862,0.26666666666666666,2.5738027095794678,4.154836654663086,21
train,multi_agent,beginner,1,109,18.680549430847172,0.5,3.1964023113250732,4.288054943084717,21
train,multi_agent,beginner,1,110,0.387562465667723,0.3,2.5122897624969482,2.9187562465667725,31
train,multi_agent,beginner,1,111,25.238727188110353,0.3333333333333333,1.906154990196228,5.163872718811035,17
train,multi_agent,beginner,1,112,4.755169391632087,0.43333333333333335,2.654322385787964,3.075516939163208,14
train,multi_agent,beginner,1,113,10.610247039794924,0.36666666666666664,3.4848480224609375,3.771024703979492,22
train,multi_agent,beginner,1,114,25.280579566955566,0.36666666666666664,2.6741158962249756,5.378057956695557,11
train,multi_agent,beginner,1,115,1.5195422172546387,0.2,2.822627067565918,3.351954221725464,31
train,multi_agent,beginner,1,116,-9.043997001647949,0.16666666666666666,2.8001749515533447,2.415600299835205,31
train,multi_agent,beginner,1,117,5.09702091217041,0.26666666666666666,2.6656174659729004,3.379702091217041,31
train,multi_agent,beginner,1,118,3.365472602844239,0.16666666666666666,2.094463348388672,3.706547260284424,31
train,multi_agent,beginner,1,119,17.422108840942386,0.43333333333333335,2.897979974746704,4.222210884094238,26
train,multi_agent,beginner,1,120,21.50018043518067,0.43333333333333335,2.728282928466797,4.580018043518066,14
train,multi_agent,beginner,1,121,13.875177192687989,0.23333333333333334,2.551445960998535,4.357517719268799,24
train,multi_agent,beginner,1,122,27.041237449645998,0.36666666666666664,2.862302303314209,5.4441237449646,14
train,multi_agent,beginner,1,123,17.167631721496583,0.3333333333333333,2.719757080078125,4.556763172149658,17
train,multi_agent,beginner,1,124,15.779237174987795,0.36666666666666664,3.0757031440734863,4.387923717498779,13
train,multi_agent,beginner,1,125,33.19715576171875,0.43333333333333335,2.710862874984741,5.989715576171875,18
train,multi_agent,beginner,1,126,22.749103546142578,0.26666666666666666,2.3343346118927,5.124910354614258,16
train,multi_agent,beginner,1,127,17.31623992919922,0.3,2.574453592300415,4.621623992919922,20
train,multi_agent,beginner,1,128,20.307270812988282,0.3333333333333333,2.0674068927764893,4.850727081298828,18
train,multi_agent,beginner,1,129,40.7812858581543,0.5,2.731123685836792,6.56812858581543,7
train,multi_agent,beginner,1,130,8.36732873916626,0.23333333333333334,2.3069844245910645,3.826732873916626,31
train,multi_agent,beginner,1,131,28.57390937805176,0.36666666666666664,2.5307414531707764,5.547390937805176,16
train,multi_agent,beginner,1,132,14.416408157348634,0.26666666666666666,2.130441665649414,4.481640815734863,24
train,multi_agent,beginner,1,133,17.732405281066896,0.36666666666666664,2.7302463054656982,4.5632405281066895,22
train,multi_agent,beginner,1,134,28.791181564331055,0.3333333333333333,2.3430423736572266,5.6791181564331055,15
train,multi_agent,beginner,1,135,25.633990478515628,0.36666666666666664,2.516921043395996,5.3433990478515625,18
train,multi_agent,beginner,1,136,28.781685638427735,0.4,3.0951030254364014,5.648168563842773,7
train,multi_agent,beginner,1,137,33.95047874450684,0.4666666666666667,3.267810344696045,5.925047874450684,10
train,multi_agent,beginner,1,138,17.02493705749512,0.36666666666666664,2.485229015350342,4.412493705749512,24
train,multi_agent,beginner,1,139,1.0645781517028823,0.3,2.6436991691589355,2.996457815170288,17
train,multi_agent,beginner,1,140,28.73710060119629,0.36666666666666664,2.830505132675171,5.723710060119629,13
train,multi_agent,beginner,1,141,22.677684593200684,0.36666666666666664,2.677049398422241,5.187768459320068,13
train,multi_agent,beginner,1,142,27.95759105682373,0.3333333333333333,2.239020586013794,5.645759105682373,13
train,multi_agent,beginner,1,143,13.156519317626955,0.3333333333333333,3.267150402069092,4.025651931762695,25
train,multi_agent,beginner,1,144,16.622670364379886,0.36666666666666664,2.2685511112213135,4.342267036437988,18
train,multi_agent,beginner,1,145,14.403085517883305,0.36666666666666664,2.4575366973876953,4.21030855178833,22
train,multi_agent,beginner,1,146,30.81304244995117,0.4,2.694628953933716,5.901304244995117,6
train,multi_agent,beginner,1,147,22.630857086181642,0.4,2.447298526763916,5.153085708618164,8
train,multi_agent,beginner,1,148,23.927662277221682,0.3333333333333333,2.6581130027770996,5.152766227722168,12
train,multi_agent,beginner,1,149,33.298254776000974,0.4,2.733126163482666,6.249825477600098,16
eval,multi_agent,beginner,1,0,14.259164237976076,0.36666666666666664,2.6800954341888428,4.185916423797607,10
eval,multi_agent,beginner,1,1,14.74113502502442,0.43333333333333335,2.3423004150390625,3.9341135025024414,12
eval,multi_agent,beginner,1,2,13.977512168884278,0.3,1.8975255489349365,4.267751216888428,26
eval,multi_agent,beginner,1,3,27.58750324249269,0.6333333333333333,3.0080583095550537,4.628750324249268,8
eval,multi_agent,beginner,1,4,19.76839313507081,0.5666666666666667,2.9123618602752686,4.21683931350708,12
eval,multi_agent,beginner,1,5,2.4953887939453123,0.2,2.3174304962158203,3.5195388793945312,31
eval,multi_agent,beginner,1,6,21.975025177001953,0.3,2.384387969970703,5.047502517700195,9
eval,multi_agent,beginner,1,7,21.58607521057129,0.36666666666666664,3.169710159301758,4.868607521057129,19
eval,multi_agent,beginner,1,8,8.735291481018066,0.2,1.8590071201324463,4.173529148101807,25
eval,multi_agent,beginner,1,9,12.363467025756837,0.26666666666666666,2.5237174034118652,4.256346702575684,26
eval,multi_agent,beginner,1,10,12.171669960021973,0.23333333333333334,2.622791051864624,4.367166996002197,30
eval,multi_agent,beginner,1,11,13.220179176330568,0.3,2.589369058609009,4.062017917633057,24
eval,multi_agent,beginner,1,12,8.638639545440675,0.26666666666666666,3.301896095275879,3.8538639545440674,21
eval,multi_agent,beginner,1,13,15.580059242248542,0.4666666666666667,2.82023549079895,3.9380059242248535,22
eval,multi_agent,beginner,1,14,22.474463653564456,0.43333333333333335,3.585157871246338,4.927446365356445,10
eval,multi_agent,beginner,1,15,-4.510586738586426,0.16666666666666666,2.4841904640197754,2.8489413261413574,31
eval,multi_agent,beginner,1,16,18.059908103942874,0.3,2.516205310821533,4.685990810394287,17
eval,multi_agent,beginner,1,17,18.046634292602548,0.43333333333333335,2.1895155906677246,4.294663429260254,17
eval,multi_agent,beginner,1,18,7.905023574829102,0.23333333333333334,2.2860608100891113,3.99050235748291,8
eval,multi_agent,beginner,1,19,15.370399475097656,0.3,2.0482327938079834,4.337039947509766,24
eval,multi_agent,beginner,1,20,23.24185848236084,0.3333333333333333,2.5288257598876953,5.324185848236084,16
eval,multi_agent,beginner,1,21,21.359769058227542,0.36666666666666664,2.7599477767944336,4.765976905822754,15
eval,multi_agent,beginner,1,22,18.59418754577637,0.4,2.3338422775268555,4.479418754577637,16
eval,multi_agent,beginner,1,23,22.53361587524414,0.36666666666666664,2.2752819061279297,5.123361587524414,13
eval,multi_agent,beginner,1,24,12.798148727416992,0.23333333333333334,2.919736623764038,4.369814872741699,27
eval,multi_agent,beginner,1,25,30.084860610961915,0.36666666666666664,1.987264633178711,5.728486061096191,10
eval,multi_agent,beginner,1,26,26.141773796081544,0.4,2.618375778198242,5.204177379608154,22
eval,multi_agent,beginner,1,27,27.126324462890626,0.4,2.6807525157928467,5.4326324462890625,19
eval,multi_agent,beginner,1,28,20.499320602416994,0.3333333333333333,2.4601216316223145,4.989932060241699,17
eval,multi_agent,beginner,1,29,13.173230934143067,0.23333333333333334,1.8406368494033813,4.437323093414307,19
train,multi_agent,beginner,2,0,-9.259968757629395,0.2,2.1320009231567383,2.1740031242370605,31
train,multi_agent,beginner,2,1,3.8261813163757337,0.4,2.5213263034820557,2.9426181316375732,31
train,multi_agent,beginner,2,2,1.9509619712829604,0.3333333333333333,2.6611411571502686,3.005096197128296,31
train,multi_agent,beginner,2,3,-10.854611587524413,0.1,1.935159683227539,2.4345388412475586,31
train,multi_agent,beginner,2,4,6.494449520111083,0.3333333333333333,3.122633457183838,3.5094449520111084,22
train,multi_agent,beginner,2,5,2.9248115539550774,0.3,2.8476181030273438,3.322481155395508,31
train,multi_agent,beginner,2,6,-0.04938097000122155,0.3333333333333333,2.7240638732910156,2.715061902999878,31
train,multi_agent,beginner,2,7,8.532254600524901,0.4,2.7717509269714355,3.3632254600524902,31
train,multi_agent,beginner,2,8,16.021170806884765,0.4,3.0492701530456543,4.332117080688477,17
train,multi_agent,beginner,2,9,25.21806602478028,0.5666666666666667,3.066026449203491,4.891806602478027,8
train,multi_agent,beginner,2,10,-8.453627586364746,0.3,2.8397724628448486,2.0046372413635254,31
train,multi_agent,beginner,2,11,8.043547248840332,0.3333333333333333,2.6531472206115723,3.494354724884033,31
train,multi_agent,beginner,2,12,-0.18531265258789098,0.26666666666666666,2.7748312950134277,2.921468734741211,31
train,multi_agent,beginner,2,13,17.303700065612798,0.43333333333333335,2.629563570022583,4.270370006561279,9
train,multi_agent,beginner,2,14,-6.2891432762146,0.23333333333333334,2.5966110229492188,2.34108567237854,31
train,multi_agent,beginner,2,15,0.1330875396728512,0.26666666666666666,2.8135266304016113,3.023308753967285,31
train,multi_agent,beginner,2,16,2.014751148223877,0.3333333333333333,2.272932529449463,2.9814751148223877,31
train,multi_agent,beginner,2,17,-3.5258518218994146,0.3,2.366093635559082,2.5074148178100586,31
train,multi_agent,beginner,2,18,4.128228378295898,0.26666666666666666,2.2936899662017822,3.29282283782959,31
train,multi_agent,beginner,2,19,9.461583805084228,0.36666666666666664,2.9472169876098633,3.726158380508423,31
train,multi_agent,beginner,2,20,4.120784378051758,0.3333333333333333,2.565802812576294,3.102078437805176,31
train,multi_agent,beginner,2,21,8.991299724578859,0.36666666666666664,2.6472413539886475,3.5391299724578857,31
